mechanism,rate,split,model,seed,fold,auroc,ap,brier,ece
MCAR,0.0,S1,rf,1010,2,0.9689576438595142,0.5943802085375508,0.0156904177350956,0.0104525082764622
MCAR,0.0,S1,rf,1010,3,0.9506606121244772,0.5307714638575896,0.0166933194770746,0.0092557071188417
MCAR,0.0,S1,rf,1010,4,0.9500526401036604,0.6449471444076282,0.0154474073626656,0.0090986582702761
MCAR,0.0,S1,rf,1010,5,0.9609678692905734,0.5637457644010478,0.0166083629261363,0.0058001893939393
MCAR,0.0,S1,xgb,1010,1,0.9110149767253592,0.4839177744368199,0.0177958533167839,0.0124704276925835
MCAR,0.0,S1,xgb,1010,2,0.9741399214961902,0.6187246074128115,0.0143455378711223,0.0043751205660824
MCAR,0.0,S1,xgb,1010,3,0.9573924420841992,0.5520240384144937,0.0161858331412076,0.0056531265074681
MCAR,0.0,S1,xgb,1010,4,0.9620991253644314,0.644432597442431,0.0144467614591121,0.0033912096093228
MCAR,0.0,S1,xgb,1010,5,0.9572754697116942,0.5537900081831146,0.0163380485028028,0.0078169742830673
MCAR,0.0,S1,extratrees,1010,1,0.922965998785671,0.4805119369468625,0.0183877095412771,0.0055579221393917
MCAR,0.0,S1,extratrees,1010,2,0.9641294030118782,0.6032230661660278,0.016375492226957,0.0140204782196969
MCAR,0.0,S1,extratrees,1010,3,0.9504810282459786,0.5491711042222513,0.0166306394018308,0.0077491714015151
MCAR,0.0,S1,extratrees,1010,4,0.955182519436346,0.6249623889796884,0.016060784603851,0.0092714251893939
MCAR,0.0,S1,extratrees,1010,5,0.9582953717201166,0.5436256556014984,0.0173179480350378,0.0085387073863636
MCAR,0.0,S1,lr_l2,1011,1,0.9089101396478444,0.4276712816258724,0.0189246271662711,0.0069753187037541
MCAR,0.0,S1,lr_l2,1011,2,0.8783755355447807,0.4697496929318127,0.0174737677602481,0.0039637926539396
MCAR,0.0,S1,lr_l2,1011,3,0.9014956771594962,0.4417609121390562,0.0178627525485064,0.0077147785108238
MCAR,0.0,S1,lr_l2,1011,4,0.8855330822805313,0.4358699757148962,0.0185323687733307,0.0055780150935763
MCAR,0.0,S1,lr_l2,1011,5,0.8677518626498218,0.4278278059717681,0.018858078594148,0.0056926552143227
MCAR,0.0,S1,svm_linear_cal,1011,1,0.8996761789111516,0.4607942174569761,0.0181321845599077,0.0074117443976956
MCAR,0.0,S1,svm_linear_cal,1011,2,0.8773903896970163,0.4585936804780391,0.0178081905552184,0.0044050202764105
MCAR,0.0,S1,svm_linear_cal,1011,3,0.8884886733882347,0.4343422371919775,0.018079473906975,0.0100238232037515
MCAR,0.0,S1,svm_linear_cal,1011,4,0.8702522675736961,0.421028554395848,0.0187686162243524,0.005071164793104
MCAR,0.0,S1,svm_linear_cal,1011,5,0.8511702299967606,0.4435362030949868,0.0186048668520292,0.0062904697144992
MCAR,0.0,S1,rf,1011,1,0.9574276462254604,0.5849785170282075,0.0159936685641297,0.0070551885589222
MCAR,0.0,S1,rf,1011,2,0.9506554811565202,0.5549955098449945,0.0164874111454775,0.0046283904718488
MCAR,0.0,S1,rf,1011,3,0.952400010261936,0.5798247295895431,0.0159997800137647,0.0099208820496134
MCAR,0.0,S1,rf,1011,4,0.9333520610625202,0.5443131041907648,0.0167671855271464,0.0071235795454545
MCAR,0.0,S1,rf,1011,5,0.9511940192743764,0.5536019712321547,0.0167626972853535,0.005731534090909
MCAR,0.0,S1,xgb,1011,1,0.9610200364298724,0.602798251360983,0.0158109106123447,0.0122390460125608
MCAR,0.0,S1,xgb,1011,2,0.94679186228482,0.5441225060665336,0.0162995159626007,0.0043777291099331
MCAR,0.0,S1,xgb,1011,3,0.9607121783524464,0.5717209296885677,0.0157242100685834,0.0043788472207469
MCAR,0.0,S1,xgb,1011,4,0.9513737042436022,0.5921096462346124,0.0152439391240477,0.0048468961604881
MCAR,0.0,S1,xgb,1011,5,0.9522898445092324,0.575166833212233,0.0161122847348451,0.0100233550879626
MCAR,0.0,S1,extratrees,1011,1,0.9572227281926736,0.5796396471779166,0.0164333994004654,0.0097248846290379
MCAR,0.0,S1,extratrees,1011,2,0.9430513866440904,0.5491303051070575,0.016843991674558,0.0084108664772727
MCAR,0.0,S1,extratrees,1011,3,0.9506760050283486,0.5756906696472209,0.0172917498110359,0.0125706602626278
MCAR,0.0,S1,extratrees,1011,4,0.9530541383219956,0.5551690560701292,0.0171142992424242,0.008538115530303
MCAR,0.0,S1,extratrees,1011,5,0.9402661362163912,0.5414500078016046,0.017339359414457,0.0089778645833333
MCAR,0.0,S1,lr_l2,1012,1,0.8797713013560008,0.4325408781914424,0.0188882844101381,0.007040984806867
MCAR,0.0,S1,lr_l2,1012,2,0.903640421765566,0.3718776131662618,0.0197331791247962,0.0057962386399111
MCAR,0.0,S1,lr_l2,1012,3,0.8843685061186793,0.4871973947329875,0.0170234794762839,0.0060715355865851
MCAR,0.0,S1,lr_l2,1012,4,0.8815040897311306,0.3810754870654138,0.0197133178277074,0.0034109805910973
MCAR,0.0,S1,lr_l2,1012,5,0.9129666747651444,0.552687065585362,0.0165092034721863,0.0111087382541664
MCAR,0.0,S1,svm_linear_cal,1012,1,0.8591125278283748,0.4429546660287191,0.0183036333480641,0.0027457308873752
MCAR,0.0,S1,svm_linear_cal,1012,2,0.902665537853716,0.4154223186168101,0.0191346681210449,0.0045415696015286
MCAR,0.0,S1,svm_linear_cal,1012,3,0.8831011570332744,0.4801875033876522,0.0177728679640407,0.0073610518066516
MCAR,0.0,S1,svm_linear_cal,1012,4,0.8712848234531908,0.3743060016345533,0.0199549891062891,0.0040299170928469
MCAR,0.0,S1,svm_linear_cal,1012,5,0.9044683349530288,0.5561545144269341,0.0171394791165099,0.0127498552645925
MCAR,0.0,S1,rf,1012,1,0.9610858125885448,0.580594997357484,0.0163016413911648,0.0077233367720515
MCAR,0.0,S1,rf,1012,2,0.9325277713640678,0.5427125832624096,0.0167322615253606,0.006122555036215
MCAR,0.0,S1,rf,1012,3,0.96582775340568,0.6063281538567026,0.0156988834712312,0.0081677010915051
MCAR,0.0,S1,rf,1012,4,0.9417213313896988,0.4791619516186231,0.0180097092008299,0.0047611141376889
MCAR,0.0,S1,rf,1012,5,0.948195051830256,0.5953435939527997,0.0159445263178661,0.008909209280303
MCAR,0.0,S1,xgb,1012,1,0.9695557579437362,0.6147825830971267,0.0148394517600536,0.0056798613514904
MCAR,0.0,S1,xgb,1012,2,0.9490238333461608,0.5535819057566218,0.0160489529371261,0.0050922427063617
MCAR,0.0,S1,xgb,1012,3,0.9624361835860334,0.5794623445676429,0.0156980585306882,0.005578187284858
MCAR,0.0,S1,xgb,1012,4,0.9468031260123096,0.4922156946994432,0.0178303476423025,0.0078853472393131
MCAR,0.0,S1,xgb,1012,5,0.9560961289277616,0.6498648150830482,0.0141445016488432,0.0048286156290425
MCAR,0.0,S1,extratrees,1012,1,0.9584699453551913,0.585746291483468,0.0166013667021654,0.0119985800496982
MCAR,0.0,S1,extratrees,1012,2,0.9385361348418378,0.5205189441136783,0.0173700017755681,0.0069442471590909
MCAR,0.0,S1,extratrees,1012,3,0.9662664511660124,0.6143634239836299,0.0160213995422979,0.0111470170454545
MCAR,0.0,S1,extratrees,1012,4,0.9359663508260448,0.4633171889034202,0.0183304066051136,0.0044477982954545
MCAR,0.0,S1,extratrees,1012,5,0.9468739876903142,0.5776505846527088,0.0172033581241855,0.0135370809993039
MCAR,0.0,S1,lr_l2,1013,1,0.8824478850435135,0.3906019845672773,0.0192592125488583,0.0043165782158333
MCAR,0.0,S1,lr_l2,1013,2,0.8842915415993227,0.4326990783794909,0.0185196836226003,0.004724549233411
MCAR,0.0,S1,lr_l2,1013,3,0.8699504861592139,0.3546601815661178,0.0200264501256227,0.0073044742353984
MCAR,0.0,S1,lr_l2,1013,4,0.9167780207321024,0.5177076353086993,0.0167233383045019,0.0061755739111888
MCAR,0.0,S1,lr_l2,1013,5,0.8916879251700681,0.4814508264931475,0.0175766145950237,0.0069379706766155
MCAR,0.0,S1,svm_linear_cal,1013,1,0.8591833636915605,0.3923353360464185,0.0192770407625033,0.0020239367995532
MCAR,0.0,S1,svm_linear_cal,1013,2,0.8778316529413275,0.4617133092855031,0.0181067384641242,0.0068554598492889
MCAR,0.0,S1,svm_linear_cal,1013,3,0.8545165345442418,0.3497495203020881,0.0199040407981011,0.0043239650361571
MCAR,0.0,S1,svm_linear_cal,1013,4,0.910359977324263,0.5363447683903716,0.0166920872268943,0.0101084320062236
MCAR,0.0,S1,svm_linear_cal,1013,5,0.8873198088759313,0.4888376762585439,0.0177697209791759,0.0113685064467004
MCAR,0.0,S1,rf,1013,1,0.944019429265331,0.5105792667242243,0.0175392718589265,0.0041234569603484
MCAR,0.0,S1,rf,1013,2,0.957033274327202,0.610075381823192,0.0157117327005655,0.0114265244065586
MCAR,0.0,S1,rf,1013,3,0.9457913235331844,0.463921302014671,0.018278912241119,0.0052447901167121
MCAR,0.0,S1,rf,1013,4,0.9535957240038871,0.6132762534077064,0.0152958653160522,0.0100592948812759
MCAR,0.0,S1,rf,1013,5,0.953271784904438,0.5824048847653325,0.0162547488062922,0.0086613005122304
MCAR,0.0,S1,xgb,1013,1,0.9606607974094312,0.5617864663770371,0.0162333250045776,0.0057740970177339
MCAR,0.0,S1,xgb,1013,2,0.954498576156392,0.5598869956906561,0.015936778858304,0.0083352542497243
MCAR,0.0,S1,xgb,1013,3,0.952651427691834,0.485337884510641,0.0175237692892551,0.008167483960671
MCAR,0.0,S1,xgb,1013,4,0.958110625202462,0.6049499552016742,0.0147908544167876,0.0044373388098919
MCAR,0.0,S1,xgb,1013,5,0.9562732831227728,0.5589313696323762,0.0162088423967361,0.0065077815144408
MCAR,0.0,S1,extratrees,1013,1,0.9477661404573972,0.5325639107327702,0.0177108034552124,0.0066240681576144
MCAR,0.0,S1,extratrees,1013,2,0.9627773929551808,0.6049479001584063,0.0160825816761363,0.013577178030303
MCAR,0.0,S1,extratrees,1013,3,0.9297031735036816,0.46475489766879,0.0184178543244949,0.0052533143939393
MCAR,0.0,S1,extratrees,1013,4,0.9575386702299968,0.6355151239960413,0.0155797634548611,0.0104669744318181
MCAR,0.0,S1,extratrees,1013,5,0.9490605766115968,0.5562200283017001,0.0175544229086201,0.014543608027106
MCAR,0.0,S1,lr_l2,1014,1,0.8986945962355799,0.4566948834214067,0.0179162328849267,0.0045069046414306
MCAR,0.0,S1,lr_l2,1014,2,0.8903512147566638,0.4620844118532318,0.018002474788844,0.0051708463925825
MCAR,0.0,S1,lr_l2,1014,3,0.8987967880140588,0.5140262469243762,0.0167361589951495,0.0058917902204672
MCAR,0.0,S1,lr_l2,1014,4,0.9144446469063816,0.4762429635762677,0.0176949225509596,0.0074361616614849
MCAR,0.0,S1,lr_l2,1014,5,0.8709052073210236,0.3264737946343299,0.0204123534836493,0.0042276377527965
MCAR,0.0,S1,svm_linear_cal,1014,1,0.8880135600080955,0.4766190329717213,0.0177503933763234,0.004349568183803
MCAR,0.0,S1,svm_linear_cal,1014,2,0.8845378280612638,0.4694322948818368,0.0179870253081819,0.0103704859222466
MCAR,0.0,S1,svm_linear_cal,1014,3,0.8868057158983043,0.5247459357409668,0.0170511002121868,0.0068934026692555
MCAR,0.0,S1,svm_linear_cal,1014,4,0.9040381033365728,0.4826897147995039,0.0181279007346786,0.0099308226967998
MCAR,0.0,S1,svm_linear_cal,1014,5,0.8547791140265631,0.3221995601940443,0.0207743396957924,0.0038724947198374
MCAR,0.0,S1,rf,1014,1,0.9525146731430884,0.6012542656737705,0.0162340357206587,0.0082312284533234
MCAR,0.0,S1,rf,1014,2,0.9634213294337975,0.6045521783936622,0.01537619980011,0.0067976488184044
MCAR,0.0,S1,rf,1014,3,0.9469201364837476,0.5936902566862396,0.0158108901917854,0.0067371299768552
MCAR,0.0,S1,rf,1014,4,0.9622914642047294,0.5311318661174735,0.0168485557059489,0.0079712021098794
MCAR,0.0,S1,rf,1014,5,0.9375354308390024,0.4670089834145081,0.0183158893243593,0.0050443809138591
MCAR,0.0,S1,xgb,1014,1,0.9545334952438776,0.5778377031248503,0.0160451401025056,0.0090248626779155
MCAR,0.0,S1,xgb,1014,2,0.956802380769132,0.6275316011925381,0.0143430838361382,0.0081610162800584
MCAR,0.0,S1,xgb,1014,3,0.9545293619641346,0.5867667466030139,0.0151253398507833,0.0068448874652424
MCAR,0.0,S1,xgb,1014,4,0.972480361192096,0.6141061064999651,0.0154660679399967,0.0089128273448334
MCAR,0.0,S1,xgb,1014,5,0.9340783932620668,0.3894274261061053,0.0197139140218496,0.0126021252809287
MCAR,0.0,S1,extratrees,1014,1,0.9510600080955272,0.5845775571934423,0.0169113576302607,0.0097183765234883
MCAR,0.0,S1,extratrees,1014,2,0.9577695682290464,0.6027230521903354,0.0158381382181186,0.0087742660984848
MCAR,0.0,S1,extratrees,1014,3,0.9367839092844864,0.583042176751406,0.0162262063999368,0.0084487452651515
MCAR,0.0,S1,extratrees,1014,4,0.9626508341431812,0.5652735917803234,0.0168565054845328,0.0102539062499999
MCAR,0.0,S1,extratrees,1014,5,0.937064706835115,0.436019485303148,0.0194771132553831,0.0094479416899429
MCAR,0.0,S1,lr_l2,1015,1,0.8862173649058894,0.45586934545573,0.0186597147245382,0.0073076612291763
MCAR,0.0,S1,lr_l2,1015,2,0.8999358629005361,0.4419097895586821,0.0182414270975807,0.0042586401254795
MCAR,0.0,S1,lr_l2,1015,3,0.8788835013725339,0.4376069365727923,0.0185729997388651,0.0065544444109888
MCAR,0.0,S1,lr_l2,1015,4,0.8858570213799806,0.4899810404625294,0.0175863656541942,0.0086786291809435
MCAR,0.0,S1,lr_l2,1015,5,0.8944565921606739,0.3796305023235508,0.019508683599353,0.0036448695112244
MCAR,0.0,S1,svm_linear_cal,1015,1,0.8758044930176078,0.4511305524608904,0.0193774518692302,0.0089086222116448
MCAR,0.0,S1,svm_linear_cal,1015,2,0.8960722440288359,0.4420715012169456,0.018255628999103,0.0023309712876925
MCAR,0.0,S1,svm_linear_cal,1015,3,0.8735729495369302,0.4422273163332784,0.0190500926798082,0.0078095762875267
MCAR,0.0,S1,svm_linear_cal,1015,4,0.8620778668610302,0.4673550164182173,0.0181439525448637,0.0084891429114466
MCAR,0.0,S1,svm_linear_cal,1015,5,0.8838172173631358,0.3858215600933817,0.019592034335869,0.0048489587996766
MCAR,0.0,S1,rf,1015,1,0.9689283545840924,0.5972728698733074,0.0163207681843857,0.0084140399455751
MCAR,0.0,S1,rf,1015,2,0.945375715128659,0.5128040094181008,0.0171227549224029,0.004219806644061
MCAR,0.0,S1,rf,1015,3,0.9404551168577951,0.6068610294488138,0.0154537315273354,0.0074821651123288
MCAR,0.0,S1,rf,1015,4,0.9589660268869452,0.6175302727197137,0.0157380518957968,0.0097363138376639
MCAR,0.0,S1,rf,1015,5,0.930246801101393,0.4742339914020891,0.0179805458955939,0.0050638710492534
MCAR,0.0,S1,xgb,1015,1,0.96951528030763,0.5930901708080284,0.0155645525082945,0.0045652244930954
MCAR,0.0,S1,xgb,1015,2,0.9542779445342364,0.5642622228154717,0.0162066388875246,0.0107559690332724
MCAR,0.0,S1,xgb,1015,3,0.936832653480079,0.6156606315965599,0.0145810302346944,0.0059598353375918
MCAR,0.0,S1,xgb,1015,4,0.9610868156786524,0.6081047884916352,0.0153140882030129,0.0085948586779471
MCAR,0.0,S1,xgb,1015,5,0.9500981940395206,0.5139539032415374,0.0173843018710613,0.0071087868834845
MCAR,0.0,S1,extratrees,1015,1,0.9685463468933414,0.602899057910931,0.0166443980988443,0.0114371080345521
MCAR,0.0,S1,extratrees,1015,2,0.9450986428589754,0.5090707689377363,0.0173640901199494,0.0060002367424242
MCAR,0.0,S1,extratrees,1015,3,0.9454039354524232,0.6156151711664588,0.0157646977588383,0.0084966856060606
MCAR,0.0,S1,extratrees,1015,4,0.9517128279883382,0.6189110627775813,0.0162449652777777,0.0109457859848484
MCAR,0.0,S1,extratrees,1015,5,0.9369989067055392,0.4832967609308728,0.0180593779592803,0.0043495501893939
MCAR,0.0,S1,lr_l2,1016,1,0.8753491196114147,0.3961219238815086,0.0196892047670547,0.0048958897843329
MCAR,0.0,S1,lr_l2,1016,2,0.8960363272531363,0.5147152929739205,0.0166461995393759,0.0089276313600348
MCAR,0.0,S1,lr_l2,1016,3,0.8840093383616819,0.4105735602131067,0.0188719000474517,0.003967845532912
MCAR,0.0,S1,lr_l2,1016,4,0.8691640346614837,0.4007240950139564,0.0192721542201105,0.0047430687006491
MCAR,0.0,S1,lr_l2,1016,5,0.9302265549076774,0.4991321470766076,0.0175263005087281,0.0088276452573277
MCAR,0.0,S1,svm_linear_cal,1016,1,0.8749392835458408,0.4150574757315605,0.0197027217426145,0.0051287816498196
MCAR,0.0,S1,svm_linear_cal,1016,2,0.8814900330947434,0.5104789872675862,0.0167814018652865,0.009240206361856
MCAR,0.0,S1,svm_linear_cal,1016,3,0.8876215398034839,0.4178579623902839,0.0190530600970939,0.0046708472427767
MCAR,0.0,S1,svm_linear_cal,1016,4,0.8552903304178815,0.4169887347475784,0.0189169124397331,0.0057677071139702
MCAR,0.0,S1,svm_linear_cal,1016,5,0.9226443553611922,0.4913815890852083,0.0179141093929678,0.0105264976114853
MCAR,0.0,S1,rf,1016,1,0.9436323618700668,0.5447402147548415,0.0169062448230978,0.0070589279375221
MCAR,0.0,S1,rf,1016,2,0.9646989404551168,0.5985532550149134,0.0156653060672633,0.0056291568356713
MCAR,0.0,S1,rf,1016,3,0.9506298263167346,0.4759814152324721,0.0178461478366499,0.0040813731397785
MCAR,0.0,S1,rf,1016,4,0.9349236718496924,0.502174987871818,0.0176901214621423,0.0052813873249659
MCAR,0.0,S1,rf,1016,5,0.9560353903466148,0.6449546974202481,0.0151912365289247,0.0106186990352193
MCAR,0.0,S1,xgb,1016,1,0.9462355798421372,0.4899127779585954,0.0180580206215381,0.0083244452912753
MCAR,0.0,S1,xgb,1016,2,0.9563508555889068,0.5803201669240848,0.0151974968612194,0.0053647722574148
MCAR,0.0,S1,xgb,1016,3,0.9541394083993946,0.5573380616035226,0.0162749476730823,0.0109446622613424
MCAR,0.0,S1,xgb,1016,4,0.9534236313573048,0.5687671646462032,0.0162299815565347,0.0104817335093746
MCAR,0.0,S1,xgb,1016,5,0.96187641723356,0.6268029002663641,0.014678725041449,0.0068215082577994
MCAR,0.0,S1,extratrees,1016,1,0.9505692167577412,0.5462808735805764,0.0172743896185855,0.0091267305644302
MCAR,0.0,S1,extratrees,1016,2,0.9585161240668052,0.6133435226198704,0.0157786339962121,0.0086884469696969
MCAR,0.0,S1,extratrees,1016,3,0.9452705302855384,0.4792302958630579,0.0181490717724116,0.006721709280303
MCAR,0.0,S1,extratrees,1016,4,0.9399447278911566,0.5056582603568704,0.0182993504460443,0.0078199071283147
MCAR,0.0,S1,extratrees,1016,5,0.9570578231292516,0.6205137196986953,0.0160452039930555,0.0120466382575757
MCAR,0.0,S1,lr_l2,1017,1,0.9108075288403156,0.4543071229033345,0.0182260547922966,0.0049662056297641
MCAR,0.0,S1,lr_l2,1017,2,0.8790579542830754,0.4033624909323396,0.0187821345501055,0.0043220901360415
MCAR,0.0,S1,lr_l2,1017,3,0.8863028810385079,0.527905942133793,0.0166731701683513,0.0076181109548435
MCAR,0.0,S1,lr_l2,1017,4,0.8740281827016521,0.4042649315853439,0.0195342004891018,0.0059073575895667
MCAR,0.0,S1,lr_l2,1017,5,0.9036888564949788,0.4193601961928186,0.0190136135710898,0.0070572102377004
MCAR,0.0,S1,svm_linear_cal,1017,1,0.9012193887876948,0.4678870501549983,0.0181695355735312,0.0063892863022281
MCAR,0.0,S1,svm_linear_cal,1017,2,0.8616383180687036,0.4127540459511885,0.0186814284096663,0.0037680603413075
MCAR,0.0,S1,svm_linear_cal,1017,3,0.8733933656584315,0.5213771049679332,0.0171421771632925,0.008899042101082
MCAR,0.0,S1,svm_linear_cal,1017,4,0.8692602040816326,0.3908425175206234,0.0199535941929657,0.0051687047165814
MCAR,0.0,S1,svm_linear_cal,1017,5,0.8965065192743764,0.443087614920393,0.0190302956225158,0.0105350572253846
MCAR,0.0,S1,rf,1017,1,0.9500708358631856,0.5814556011781422,0.0159051815607714,0.0053711047815375
MCAR,0.0,S1,rf,1017,2,0.9439723953923908,0.4889867923285013,0.0174812361900252,0.0052971117424242
MCAR,0.0,S1,rf,1017,3,0.9599681879986658,0.6150314499366893,0.0154374329455598,0.0080110930317201
MCAR,0.0,S1,rf,1017,4,0.9419895934564302,0.5494949396802277,0.0167835739791043,0.005684939214525
MCAR,0.0,S1,rf,1017,5,0.9527555069646908,0.589206133787914,0.0163645657311908,0.0072979363773962
MCAR,0.0,S1,xgb,1017,1,0.9462052216150576,0.5388711723810167,0.0162115767598152,0.0061303732199055
MCAR,0.0,S1,xgb,1017,2,0.9517586392672978,0.5164468765349748,0.0169893782585859,0.0065834970776253
MCAR,0.0,S1,xgb,1017,3,0.9707842684522436,0.6691840099848045,0.0141251264140009,0.0075493176051292
MCAR,0.0,S1,xgb,1017,4,0.9584598720440556,0.5841102895436621,0.0156880095601081,0.004988248081831
MCAR,0.0,S1,xgb,1017,5,0.9633240200842242,0.6225582228575196,0.0149369426071643,0.0048759933615449
MCAR,0.0,S1,extratrees,1017,1,0.9443761384335156,0.5852270009145883,0.016408771151343,0.0067406224115489
MCAR,0.0,S1,extratrees,1017,2,0.9501423843608098,0.5077085991667191,0.0176772322837752,0.0073123816287878
MCAR,0.0,S1,extratrees,1017,3,0.9581518253418506,0.5892727153552803,0.0159954111426767,0.0089831912878787
MCAR,0.0,S1,extratrees,1017,4,0.9422730401684484,0.531936449514522,0.0172092803030303,0.0071058238636363
MCAR,0.0,S1,extratrees,1017,5,0.954527048914804,0.5841719769071838,0.0170658262310606,0.0101503314393939
MCAR,0.0,S1,lr_l2,1018,1,0.8865917830398705,0.4281534929701137,0.0189049174052701,0.0056018806395143
MCAR,0.0,S1,lr_l2,1018,2,0.9030144436747992,0.5114704130594818,0.0165728551848015,0.0040547189479142
MCAR,0.0,S1,lr_l2,1018,3,0.8698632597039432,0.4513499899097734,0.0181339657459343,0.0061934738044726
MCAR,0.0,S1,lr_l2,1018,4,0.9055565678652414,0.4400406681785986,0.0184916220649968,0.0053453343264258
MCAR,0.0,S1,lr_l2,1018,5,0.8767209264658244,0.3694096800353429,0.0197724681618853,0.0055380472854306
MCAR,0.0,S1,svm_linear_cal,1018,1,0.8817597652297107,0.4361832544229713,0.0185622668654693,0.0048332634229306
MCAR,0.0,S1,svm_linear_cal,1018,2,0.8937068678006106,0.5366489979754892,0.0161316202236068,0.008145442795907
MCAR,0.0,S1,svm_linear_cal,1018,3,0.8556607403986762,0.4584692579211373,0.0189542239376558,0.0083251405359561
MCAR,0.0,S1,svm_linear_cal,1018,4,0.8852142047295107,0.4500373790333717,0.0181942095817197,0.0035962747695653
MCAR,0.0,S1,svm_linear_cal,1018,5,0.8638595319080012,0.3868107256413395,0.0195581337549513,0.0056504408094335
MCAR,0.0,S1,rf,1018,1,0.9369054847196924,0.4883806646478281,0.0176739803405682,0.004629019570494
